Bin	Label	Prob	Compound Name	Rank	Model
UDN_BG_A_C_Mayo041_pool_M_057 & 52	True Negative	0	[75318] monoethyl phthalate [14.840]	6	Reduced Model
UDN_BG_A_C_Mayo041_pool_M_057 & 52	True Negative	0.013	[16217724] L-asparagine-15N2,d8 3 [14.975]	5	Reduced Model
UDN_BG_A_C_Mayo041_pool_M_057 & 58	True Positive	1	L-glutamine [major]	1	Reduced Model
UDN_BG_A_C_Mayo041_pool_M_057 & 58	True Negative	0	[145900] omeprazole sulfone [16.151]	3	Reduced Model
UDN_BG_A_C_Mayo041_pool_M_057 & 58	True Negative	0.018	[7913] biuret 2 [16.111]	2	Reduced Model
UDN_BG_A_C_Mayo041_pool_M_057 & 58	True Negative	0	[8400] benzoin 1 [16.532]	3	Reduced Model
UDN_BG_A_C_Mayo041_pool_M_057 & 87	True Positive	1	D-glucose [minor]	1	Reduced Model
UDN_BG_A_C_Mayo041_pool_M_057 & 87	True Negative	0	[16213445] L-tyrosine-3,3-d2 2 [17.791]	2	Reduced Model
UDN_BG_A_C_Mayo041_pool_M_057 & 89	True Positive	0.996	[PNNLMET0022] galactitol [18.196]	1	Reduced Model
UDN_BG_A_C_Mayo041_pool_M_057 & 89	True Negative	0	[6854] carbazole 2 [18.387]	4	Reduced Model
UDN_BG_A_C_Mayo041_pool_M_057 & 89	True Negative	0.02	[5280567] 4-methylumbelliferone [18.399]	2	Reduced Model
UDN_BG_A_C_Mayo041_pool_M_057 & 89	True Negative	0	[16213445] L-tyrosine-3,3-d2 2 [17.791]	4	Reduced Model
UDN_BG_A_C_Mayo041_pool_M_057 & 89	True Negative	0.012	[5280567] 4-methylumbelliferone [18.491]	3	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 46	True Positive	1	L-serine [major]	1	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 46	True Negative	0.003	[913] halostachine 1 [11.202]	2	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 46	True Negative	0.001	[369312] (-)-perillyl alcohol  [11.693]	3	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 48	True Positive	1	[PNNLMET0040] Impurity 001 [12.148]	1	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 48	True Negative	0.001	[68490] 2-hydroxyacetophenone 1 [12.084]	5	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 48	True Negative	0.007	[440473] L-mimosine 2 [12.158]	2	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 48	True Negative	0.001	[10436] orcinol [12.28]	5	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 48	True Negative	0.003	[68490] 2-hydroxyacetophenone 2 [12.429]	4	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 48	True Negative	0	[237332] 5-hydroxymethylfurfural [11.706]	7	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 48	True Negative	0	[80922] 3,4,5-trimethoxytoluene [11.694]	7	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 48	True Negative	0.004	[369312] (-)-perillyl alcohol  [11.693]	3	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 52	True Positive	1	[PNNLMET0026] erythritol [13.176]	1	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 52	True Negative	0.002	[78092] 3-isochromanone [13.248]	4	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 52	True Negative	0.001	[913] halostachine 2 [13.201]	5	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 52	True Negative	0	[568] dibenzofuran [13.402]	7	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 52	True Negative	0.006	[3314] eugenol [12.761]	2	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 52	True Negative	0.004	[13000987] L-phenylalanine-phenyl-d5-2,3,3-d3 1 [13.496]	3	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 52	True Negative	0.001	[151491] 3-(1-pyrazolyl)-L-alanine  [13.511]	5	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 60	True Positive	1	L-phenylalanine [major]	1	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 60	True Negative	0	[359] phloroglucinol [14.621]	6	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 60	True Negative	0.126	[16217724] L-asparagine-15N2,d8 2 [14.503]	2	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 60	True Negative	0.015	[13000987] L-phenylalanine-phenyl-d5-2,3,3-d3 2 [14.425]	3	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 60	True Negative	0.005	[75318] monoethyl phthalate [14.840]	5	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 60	True Negative	0.007	[16217724] L-asparagine-15N2,d8 3 [14.975]	4	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 65	True Positive	1	[6912] xylitol [15.701]	1	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 65	True Negative	0	[62388] methyljasmonate 4 [15.883]	6	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 65	True Negative	0.002	[17262] guaiacylacetone 2 [15.636]	5	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 65	True Negative	0	[62388] methyljasmonate 3 [15.63]	6	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 65	True Negative	0	[62388] methyljasmonate 2 [15.63]	6	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 65	True Negative	0.012	[17262] guaiacylacetone 1 [15.576]	3	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 65	True Negative	0.003	[7913] biuret 2 [16.111]	4	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 65	True Negative	0	[8370] hexachlorobenzene [15.537]	6	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 65	True Negative	0.024	[145900] omeprazole sulfone [16.151]	2	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 75	True Positive	1	citric acid	1	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 75	True Negative	0	[5281166] jasmonic acid [16.962]	2	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 75	True Negative	0	[8400] benzoin 2 [17.102]	2	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 75	True Negative	0	[8400] benzoin 1 [16.532]	2	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 101	True Positive	0.999	D-glucose [minor]	1	Reduced Model
UDN_BG_A_C_Mayo045_pool_M_047 & 101	True Negative	0	[16213445] L-tyrosine-3,3-d2 2 [17.791]	2	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 37	True Positive	1	[439194] glyceric acid [10.735]	1	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 37	True Negative	0.006	[913] halostachine 1 [11.202]	2	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 39	True Positive	1	L-serine [major]	1	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 39	True Negative	0.003	[913] halostachine 1 [11.202]	2	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 39	True Negative	0	[369312] (-)-perillyl alcohol  [11.693]	3	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 40	True Positive	1	L-threonine [major]	1	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 40	True Negative	0	[369312] (-)-perillyl alcohol  [11.693]	3	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 40	True Negative	0	[237332] 5-hydroxymethylfurfural [11.706]	3	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 40	True Negative	0	[80922] 3,4,5-trimethoxytoluene [11.694]	3	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 40	True Negative	0.004	[68490] 2-hydroxyacetophenone 1 [12.084]	2	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 53	True Positive	1	L-glutamine [minor 2]	1	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 53	True Negative	0	[13000987] L-phenylalanine-phenyl-d5-2,3,3-d3 2 [14.425]	4	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 53	True Negative	0.001	[16217724] L-asparagine-15N2,d8 2 [14.503]	3	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 53	True Negative	0.004	[359] phloroglucinol [14.621]	2	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 58	True Positive	0.997	[PNNLMET0078] D-lyxose 2[M] [15.117]	1	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 58	True Negative	0.004	[2191] anabasine [15.142]	4	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 58	True Negative	0.001	[62388] methyljasmonate 1 [15.157]	5	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 58	True Negative	0.044	[16217724] L-asparagine-15N2,d8 3 [14.975]	2	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 58	True Negative	0.008	[7913] biuret 1 [15.453]	3	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 58	True Negative	0	[75318] monoethyl phthalate [14.840]	6	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 58	True Negative	0	[8370] hexachlorobenzene [15.537]	6	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 63	False Negative	0.05	[444212] trans-aconitic acid [15.970]	2	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 63	True Negative	0.001	[62388] methyljasmonate 4 [15.883]	3	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 63	True Negative	0.001	[7913] biuret 2 [16.111]	3	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 63	True Negative	0.219	[145900] omeprazole sulfone [16.151]	1	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 63	True Negative	0.001	[17262] guaiacylacetone 2 [15.636]	3	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 63	True Negative	0.001	[62388] methyljasmonate 3 [15.63]	3	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 63	True Negative	0	[62388] methyljasmonate 2 [15.63]	7	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 63	True Negative	0	[17262] guaiacylacetone 1 [15.576]	7	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 65	True Positive	1	L-glutamine [major]	1	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 65	True Negative	0.014	[145900] omeprazole sulfone [16.151]	2	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 65	True Negative	0.009	[7913] biuret 2 [16.111]	3	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 65	True Negative	0	[8400] benzoin 1 [16.532]	4	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 100	True Positive	1	[6251] D-mannitol [18.130]	1	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 100	True Negative	0.001	[6854] carbazole 2 [18.387]	3	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 100	True Negative	0.014	[5280567] 4-methylumbelliferone [18.399]	2	Reduced Model
UDN_BG_A_C_Mayo057_pool_M_056 & 100	True Negative	0.001	[5280567] 4-methylumbelliferone [18.491]	3	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 12	True Negative	0.013	[12205373] L-alanine-2,3,3,3-d4 [7.449]	2	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 12	True Positive	1	[PNNLMET0041] IS L-alanine d7 [7.729]	1	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 46	True Positive	0.999	L-threonine [major]	1	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 46	True Negative	0	[369312] (-)-perillyl alcohol  [11.693]	3	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 46	True Negative	0	[237332] 5-hydroxymethylfurfural [11.706]	3	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 46	True Negative	0	[80922] 3,4,5-trimethoxytoluene [11.694]	3	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 46	True Negative	0.01	[68490] 2-hydroxyacetophenone 1 [12.084]	2	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 59	True Positive	0.999	L-phenylalanine [major]	1	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 59	True Negative	0.003	[359] phloroglucinol [14.621]	5	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 59	True Negative	0.018	[16217724] L-asparagine-15N2,d8 2 [14.503]	2	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 59	True Negative	0.004	[13000987] L-phenylalanine-phenyl-d5-2,3,3-d3 2 [14.425]	4	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 59	True Negative	0.001	[75318] monoethyl phthalate [14.840]	6	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 59	True Negative	0.008	[16217724] L-asparagine-15N2,d8 3 [14.975]	3	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 79	True Positive	1	citric acid	1	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 79	True Negative	0.003	[5281166] jasmonic acid [16.962]	2	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 79	True Negative	0	[8400] benzoin 2 [17.102]	4	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 79	True Negative	0.003	[8400] benzoin 1 [16.532]	2	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 80	True Positive	0.999	[11005] myristic acid [16.887]	1	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 80	True Negative	0.004	[5281166] jasmonic acid [16.962]	2	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 80	True Negative	0	[8400] benzoin 2 [17.102]	3	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 114	True Positive	0.985	[892] scyllo-inositol [19.101]	1	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 114	True Negative	0	[10251] flavanone 1 [19.36]	2	Reduced Model
UDN_BG_A_C_OHSU006_M_052 & 114	True Negative	0	[10251] flavonone 1 [19.39]	2	Reduced Model
UDN_BG_A_C_OHSU014_M_060 & 49	True Negative	0.113	[13000987] L-phenylalanine-phenyl-d5-2,3,3-d3 1 [13.496]	2	Reduced Model
UDN_BG_A_C_OHSU014_M_060 & 49	True Negative	0	[78092] 3-isochromanone [13.248]	7	Reduced Model
UDN_BG_A_C_OHSU014_M_060 & 49	True Positive	1	L-pyroglutamic acid	1	Reduced Model
UDN_BG_A_C_OHSU014_M_060 & 49	True Negative	0.017	[568] dibenzofuran [13.402]	4	Reduced Model
UDN_BG_A_C_OHSU014_M_060 & 49	True Negative	0.029	[151491] 3-(1-pyrazolyl)-L-alanine  [13.511]	3	Reduced Model
UDN_BG_A_C_OHSU014_M_060 & 49	True Negative	0	[913] halostachine 2 [13.201]	7	Reduced Model
UDN_BG_A_C_OHSU014_M_060 & 49	True Negative	0.001	[660] dihydrocoumarin 2 [13.669]	6	Reduced Model
UDN_BG_A_C_OHSU014_M_060 & 49	True Negative	0.009	[3314] eugenol [12.761]	5	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 15	True Negative	0.014	[12205373] L-alanine-2,3,3,3-d4 [7.449]	2	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 15	True Positive	1	[PNNLMET0041] IS L-alanine d7 [7.729]	1	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 40	True Positive	1	[439194] glyceric acid [10.735]	1	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 40	True Negative	0.02	[913] halostachine 1 [11.202]	2	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 45	True Positive	0.986	[PNNLMET0027] D-threitol [13.128]	1	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 45	True Negative	0.013	[913] halostachine 2 [13.201]	4	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 45	True Negative	0.018	[78092] 3-isochromanone [13.248]	3	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 45	True Negative	0.036	[3314] eugenol [12.761]	2	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 45	True Negative	0	[568] dibenzofuran [13.402]	6	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 45	True Negative	0	[13000987] L-phenylalanine-phenyl-d5-2,3,3-d3 1 [13.496]	6	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 45	True Negative	0.009	[151491] 3-(1-pyrazolyl)-L-alanine  [13.511]	5	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 45	True Negative	0	[PNNLMET0011] m-anisic acid [12.756]	6	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 48	True Negative	0.114	[13000987] L-phenylalanine-phenyl-d5-2,3,3-d3 1 [13.496]	2	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 48	True Negative	0	[78092] 3-isochromanone [13.248]	7	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 48	True Positive	1	L-pyroglutamic acid	1	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 48	True Negative	0.012	[568] dibenzofuran [13.402]	3	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 48	True Negative	0.011	[151491] 3-(1-pyrazolyl)-L-alanine  [13.511]	4	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 48	True Negative	0.007	[913] halostachine 2 [13.201]	6	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 48	True Negative	0	[660] dihydrocoumarin 2 [13.669]	7	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 48	True Negative	0.01	[3314] eugenol [12.761]	5	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 54	True Positive	0.994	L-phenylalanine [major]	1	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 54	True Negative	0.002	[359] phloroglucinol [14.621]	5	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 54	True Negative	0.02	[16217724] L-asparagine-15N2,d8 2 [14.503]	2	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 54	True Negative	0.017	[13000987] L-phenylalanine-phenyl-d5-2,3,3-d3 2 [14.425]	3	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 54	True Negative	0	[75318] monoethyl phthalate [14.840]	6	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 54	True Negative	0.003	[16217724] L-asparagine-15N2,d8 3 [14.975]	4	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 58	True Positive	1	[6912] xylitol [15.701]	1	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 58	True Negative	0.002	[62388] methyljasmonate 4 [15.883]	3	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 58	True Negative	0.006	[17262] guaiacylacetone 2 [15.636]	2	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 58	True Negative	0.002	[62388] methyljasmonate 3 [15.63]	3	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 58	True Negative	0	[62388] methyljasmonate 2 [15.63]	6	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 58	True Negative	0	[17262] guaiacylacetone 1 [15.576]	6	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 58	True Negative	0.001	[7913] biuret 2 [16.111]	5	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 58	True Negative	0	[145900] omeprazole sulfone [16.151]	6	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 58	True Negative	0	[8370] hexachlorobenzene [15.537]	6	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 60	False Negative	0.194	[444212] trans-aconitic acid [15.970]	1	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 60	True Negative	0.123	[7913] biuret 2 [16.111]	2	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 60	True Negative	0.001	[62388] methyljasmonate 4 [15.883]	6	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 60	True Negative	0.041	[145900] omeprazole sulfone [16.151]	4	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 60	True Negative	0.036	[17262] guaiacylacetone 2 [15.636]	5	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 60	True Negative	0.12	[17262] guaiacylacetone 1 [15.576]	3	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 60	True Negative	0	[62388] methyljasmonate 3 [15.63]	7	Reduced Model
UDN_BG_A_C_OHSU018_M_032 & 60	True Negative	0	[62388] methyljasmonate 2 [15.63]	7	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 36	True Positive	1	L-serine [major]	1	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 36	True Negative	0	[913] halostachine 1 [11.202]	2	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 36	True Negative	0	[369312] (-)-perillyl alcohol  [11.693]	2	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 42	True Positive	1	[PNNLMET0026] erythritol [13.176]	1	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 42	True Negative	0.006	[78092] 3-isochromanone [13.248]	3	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 42	True Negative	0.003	[913] halostachine 2 [13.201]	4	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 42	True Negative	0	[568] dibenzofuran [13.402]	6	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 42	True Negative	0.031	[3314] eugenol [12.761]	2	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 42	True Negative	0	[13000987] L-phenylalanine-phenyl-d5-2,3,3-d3 1 [13.496]	6	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 42	True Negative	0.002	[151491] 3-(1-pyrazolyl)-L-alanine  [13.511]	5	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 49	True Positive	1	L-phenylalanine [major]	1	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 49	True Negative	0	[359] phloroglucinol [14.621]	6	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 49	True Negative	0.052	[16217724] L-asparagine-15N2,d8 2 [14.503]	2	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 49	True Negative	0.014	[13000987] L-phenylalanine-phenyl-d5-2,3,3-d3 2 [14.425]	3	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 49	True Negative	0.001	[75318] monoethyl phthalate [14.840]	4	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 49	True Negative	0.001	[16217724] L-asparagine-15N2,d8 3 [14.975]	4	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 93	True Positive	1	D-glucose [minor]	1	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 93	True Negative	0	[16213445] L-tyrosine-3,3-d2 2 [17.791]	2	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 96	True Positive	1	[6251] D-mannitol [18.130]	1	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 96	True Negative	0.004	[6854] carbazole 2 [18.387]	2	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 96	True Negative	0	[5280567] 4-methylumbelliferone [18.399]	3	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 96	True Negative	0	[5280567] 4-methylumbelliferone [18.491]	3	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 114	True Positive	1	[PNNLMET0047] IS L-tryptophan d5 2 [20.625]	1	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 114	True Negative	0.011	[4114] xanthotoxin 2 [20.715]	2	Reduced Model
UDN_BG_A_C_OHSU034_M_051 & 114	True Negative	0	[3806] juglone [20.507]	3	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 13	True Negative	0.001	[12205373] L-alanine-2,3,3,3-d4 [7.449]	2	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 13	True Positive	1	[PNNLMET0041] IS L-alanine d7 [7.729]	1	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 48	True Positive	1	[439194] glyceric acid [10.735]	1	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 48	True Negative	0.006	[913] halostachine 1 [11.202]	2	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 51	True Positive	1	L-serine [major]	1	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 51	True Negative	0	[913] halostachine 1 [11.202]	2	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 51	True Negative	0	[369312] (-)-perillyl alcohol  [11.693]	2	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 53	True Positive	1	[PNNLMET0040] Impurity 001 [12.148]	1	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 53	True Negative	0.009	[68490] 2-hydroxyacetophenone 1 [12.084]	4	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 53	True Negative	0.003	[440473] L-mimosine 2 [12.158]	7	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 53	True Negative	0.014	[10436] orcinol [12.28]	3	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 53	True Negative	0.025	[68490] 2-hydroxyacetophenone 2 [12.429]	2	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 53	True Negative	0.004	[237332] 5-hydroxymethylfurfural [11.706]	6	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 53	True Negative	0	[80922] 3,4,5-trimethoxytoluene [11.694]	8	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 53	True Negative	0.007	[369312] (-)-perillyl alcohol  [11.693]	5	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 58	True Positive	1	[PNNLMET0026] erythritol [13.176]	1	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 58	True Negative	0	[78092] 3-isochromanone [13.248]	5	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 58	True Negative	0.001	[913] halostachine 2 [13.201]	4	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 58	True Negative	0	[568] dibenzofuran [13.402]	5	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 58	True Negative	0.02	[3314] eugenol [12.761]	2	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 58	True Negative	0	[13000987] L-phenylalanine-phenyl-d5-2,3,3-d3 1 [13.496]	5	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 58	True Negative	0.007	[151491] 3-(1-pyrazolyl)-L-alanine  [13.511]	3	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 60	True Negative	0.028	[13000987] L-phenylalanine-phenyl-d5-2,3,3-d3 1 [13.496]	2	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 60	True Negative	0	[78092] 3-isochromanone [13.248]	7	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 60	True Negative	0.004	[568] dibenzofuran [13.402]	6	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 60	True Positive	1	L-pyroglutamic acid	1	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 60	True Negative	0.006	[151491] 3-(1-pyrazolyl)-L-alanine  [13.511]	4	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 60	True Negative	0.006	[913] halostachine 2 [13.201]	4	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 60	True Negative	0	[660] dihydrocoumarin 2 [13.669]	7	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 60	True Negative	0.017	[3314] eugenol [12.761]	3	Reduced Model
UDN_BG_A_C_OHSU038_M_053 & 77	True Positive	1	[6912] xylitol [15.701]	1	Reduced Model
